Mon Sep 11 17:12:27 EDT 2023: Initial number of files in the output directory:        0
Mon Sep 11 17:12:27 EDT 2023: Cleaning up the codebase directory...
Mon Sep 11 17:12:27 EDT 2023: Generating project tree...
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/Works.tsx Encoder:./codebase/content_30.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/Services.js Encoder:./codebase/content_30.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/barSkill.jsx Encoder:./codebase/content_30.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/layout/SearchForm.js Encoder:./codebase/content_30.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/layout/SideDrawer.js Encoder:./codebase/content_31.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/pie-chart/FullOption.tsx Encoder:./codebase/content_31.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Partner.js Encoder:./codebase/content_31.md
Mon Sep 11 17:15:34 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Works.js Encoder:./codebase/content_31.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Feedback.js Encoder:./codebase/content_32.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/HowWeWork.js Encoder:./codebase/content_32.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Funfacts.js Encoder:./codebase/content_33.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Team.js Encoder:./codebase/content_33.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/About.js Encoder:./codebase/content_33.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Features.js Encoder:./codebase/content_33.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Boxes.js Encoder:./codebase/content_33.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Skills.js Encoder:./codebase/content_34.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Blog.js Encoder:./codebase/content_34.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Contact.js Encoder:./codebase/content_34.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/Banner.js Encoder:./codebase/content_34.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/startup-agency-animation/WhyChooseUs.js Encoder:./codebase/content_35.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/shared/Navbar.tsx Encoder:./codebase/content_35.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/shared/Footer.tsx Encoder:./codebase/content_35.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/shared/GoTop.js Encoder:./codebase/content_36.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/shared/Loader.js Encoder:./codebase/content_36.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Feedback.js Encoder:./codebase/content_36.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Funfacts.js Encoder:./codebase/content_36.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Team.js Encoder:./codebase/content_36.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/About.js Encoder:./codebase/content_37.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Education.jsx Encoder:./codebase/content_37.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Services.tsx Encoder:./codebase/content_37.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Skills.js Encoder:./codebase/content_37.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/about/Contact.js Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/parallax/ParallaxHomeComponent.jsx Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/Blog.tsx Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/Funfacts.tsx Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/components/Skills.tsx Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/.dockerignore Encoder:./codebase/content_38.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/public/sitemap.xml Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/public/robots.txt Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/.gitignore Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/package.json Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/.nvmrc Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/server.mjs Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/tsconfig.server.json Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/tsconfig.json Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/check_node_version.js Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/bootstrap.min.css Encoder:./codebase/content_39.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/animate.min.css Encoder:./codebase/content_40.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/style.css.map Encoder:./codebase/content_40.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/custom.scss Encoder:./codebase/content_40.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/icofont.min.css Encoder:./codebase/content_40.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/responsive.css Encoder:./codebase/content_41.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/style.scss Encoder:./codebase/content_41.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/style.css Encoder:./codebase/content_42.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/responsive.css.map Encoder:./codebase/content_43.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/styles/responsive.scss Encoder:./codebase/content_43.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/fonts/icofont.ttf Encoder:./codebase/content_43.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/fonts/icofont.eot Encoder:./codebase/content_44.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/fonts/icofont.woff2 Encoder:./codebase/content_45.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/fonts/icofont.svg Encoder:./codebase/content_46.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/assets/fonts/icofont.woff Encoder:./codebase/content_47.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/index.tsx Encoder:./codebase/content_48.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/_error.js Encoder:./codebase/content_49.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/_app.js Encoder:./codebase/content_49.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/about-me.js Encoder:./codebase/content_49.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/_document.js Encoder:./codebase/content_49.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/cyber.js Encoder:./codebase/content_49.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/pages/coming-soon.js Encoder:./codebase/content_50.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/store/actions/action-types/skill-action_type.js Encoder:./codebase/content_50.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/store/actions/skillAction.js Encoder:./codebase/content_50.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/store/reducers/index.js Encoder:./codebase/content_50.md
Mon Sep 11 17:15:35 EDT 2023: Processing file: ./apps/client/store/reducers/skillReducer.js Encoder:./codebase/content_50.md
Mon Sep 11 17:15:35 EDT 2023: Directory structure and file content have been saved to './codebase/content_*' files.
Mon Sep 11 17:15:35 EDT 2023: Total word count before: 0
Mon Sep 11 17:15:35 EDT 2023: Total word count after: 0
Mon Sep 11 17:15:35 EDT 2023: Total output files generated: 1
Mon Sep 11 17:15:35 EDT 2023: Total files processed: 0
Mon Sep 11 17:15:35 EDT 2023: Difference in files (Processed - Initial): 0
Mon Sep 11 17:15:35 EDT 2023: Generating project tree...
Mon Sep 11 17:17:02 EDT 2023: Initial number of files in the output directory:        0
Mon Sep 11 17:17:02 EDT 2023: Cleaning up the codebase directory...
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/.DS_Store Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/server.js Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/Dockerfile Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/index.js Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/initial-data.js Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/README.md Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/custom-mutations.ts Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/page.js Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/user.js Encoder:./codebase/content_1.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/post.js Encoder:./codebase/content_2.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/comment.ts Encoder:./codebase/content_2.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/schema/tags.ts Encoder:./codebase/content_2.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/access-control.js Encoder:./codebase/content_2.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/yarn.lock Encoder:./codebase/content_2.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/.dockerignore Encoder:./codebase/content_3.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/.gitignore Encoder:./codebase/content_4.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/package-lock.json Encoder:./codebase/content_4.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/package.json Encoder:./codebase/content_4.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/cert/localhost.crt Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/cert/localhost.key Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/.nvmrc Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/scripts/dev-setup.sh Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/backend/config.ts Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/client/.DS_Store Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/client/images/home/header_aj.png Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/client/images/error.gif Encoder:./codebase/content_5.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/client/images/.DS_Store Encoder:./codebase/content_6.md
Mon Sep 11 17:17:05 EDT 2023: Processing file: ./apps/client/images/dot.png Encoder:./codebase/content_7.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/headshots/0M1A3350.png Encoder:./codebase/content_7.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/headshots/0M1A3350_0.5x.png Encoder:./codebase/content_7.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/headshots/0M1A3350_0.75x.png Encoder:./codebase/content_8.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/logo_full.png Encoder:./codebase/content_9.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/dot-shape1.png Encoder:./codebase/content_10.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/8.png Encoder:./codebase/content_10.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/9.png Encoder:./codebase/content_11.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/14.png Encoder:./codebase/content_11.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/15.png Encoder:./codebase/content_11.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/16.png Encoder:./codebase/content_11.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/12.png Encoder:./codebase/content_11.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/13.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/circle1.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/circle3.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/11.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/10.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/circle2.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/21.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/20.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/22.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/23.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/27.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/26.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/18.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/24.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/25.png Encoder:./codebase/content_12.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/19.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/4.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/5.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/7.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/6.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/2.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/3.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/shapes/1.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/circle-shape.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/favicon.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/quote.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/logo.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/images/line-bg.png Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/Dockerfile Encoder:./codebase/content_13.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/.well-known/acme-challenge/Hgm1C9wVCJ2in-pVO8wQPkXonUjQW1TynkINPKczQ1g Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/next.config.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/declaration.d.ts Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/utils/constants.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/utils/google-analytics/index.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/utils/apolloClient.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/utils/hostname.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/utils/ActiveLink.js Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/next-env.d.ts Encoder:./codebase/content_14.md
Mon Sep 11 17:17:06 EDT 2023: Processing file: ./apps/client/README.md Encoder:./codebase/content_14.md
